track_id,album_title,track_bit_rate,track_duration,track_explicit,genre,track_interest,track_listens,track_number,track_title,track_url
6381,Raya Brass Band Live on WFMU from the 2009 Golden Festival in NYC,256000,04:54,Radio-Safe,2,1412,745,4,Kateva Lenko,http://freemusicarchive.org/music/Raya_Brass_Band/Raya_Brass_Band_Live_on_WFMU_from_the_2009_Golden_Festival_in_NYC/track_4_4
6382,Sheqer Live on WFMU from the 2009 Golden Festival in NYC,256000,06:30,Radio-Safe,2,1599,1037,3,Svadbeni Cocek,http://freemusicarchive.org/music/Sheqer/Sheqer_Live_on_WFMU_from_the_2009_Golden_Festival_in_NYC/Svadbeni_Cocek
6389,Sounds of Taraab Live on WFMU from the 2009 Golden Festival in NYC,256000,05:11,Radio-Safe,2,4120,1716,5,Kwala Ulala Huez,http://freemusicarchive.org/music/The_Sounds_of_Taraab/Sounds_of_Taraab_Live_on_WFMU_from_the_2009_Golden_Festival_in_NYC/Kwala_Ulala_Huez
6398,Live at WFMU on Marty McSorley's show on 10/24/2008,256000,04:20,Radio-Safe,10,1313,360,7,interview,http://freemusicarchive.org/music/Ducktails/Live_at_WFMU_on_Marty_McSorleys_show_on_10242008/interview_6
6779,Live at WFMU on Dan Bodah's Show on 4/6/2008,320000,03:50,Radio-Safe,17,2713,865,1,Castle By the Sea,http://freemusicarchive.org/music/Cath_and_Phil_Tyler/Live_at_WFMU_on_Dan_Bodahs_Show_on_462008/Castle_By_the_Sea
6780,Live at WFMU on Dan Bodah's Show on 4/6/2008,320000,07:36,Radio-Safe,17,1705,323,2,The Golden Ale/Courting,http://freemusicarchive.org/music/Cath_and_Phil_Tyler/Live_at_WFMU_on_Dan_Bodahs_Show_on_462008/The_Golden_AleCourting
6781,Live at WFMU on Dan Bodah's Show on 4/6/2008,320000,03:26,Radio-Safe,17,1651,359,3,Little Margaret,http://freemusicarchive.org/music/Cath_and_Phil_Tyler/Live_at_WFMU_on_Dan_Bodahs_Show_on_462008/Little_Margaret
6784,Live at WFMU on Dan Bodah's Show on 4/6/2008,320000,06:46,Radio-Safe,17,1261,371,6,False True Love/Last Chance,http://freemusicarchive.org/music/Cath_and_Phil_Tyler/Live_at_WFMU_on_Dan_Bodahs_Show_on_462008/False_True_LoveLast_Chance
6785,Live at WFMU on Dan Bodah's Show on 4/6/2008,320000,04:31,Radio-Safe,17,1187,569,7,My Sweet Soldier Boy,http://freemusicarchive.org/music/Cath_and_Phil_Tyler/Live_at_WFMU_on_Dan_Bodahs_Show_on_462008/My_Sweet_Soldier_Boy
6786,Live at WFMU on Dan Bodah's Show on 4/6/2008,320000,02:29,Radio-Safe,17,911,309,8,Abbeville,http://freemusicarchive.org/music/Cath_and_Phil_Tyler/Live_at_WFMU_on_Dan_Bodahs_Show_on_462008/Abbeville
7538,Live at WFMU on Irwin's Show on 4/28/2004,256000,00:49,Radio-Safe,38,473,371,1,WFMU 2004 (full set),http://freemusicarchive.org/music/So_Percussion/Live_at_WFMU_on_Irwins_Show_on_4282004/WFMU_2004_full_set
8016,Live at WFMU on Pat Duncan's show 1/15/2009,256000,03:44,Radio-Safe,12,715,211,2,I Want To,http://freemusicarchive.org/music/Mondo_Topless/Live_at_WFMU_on_Pat_Duncans_show_1152009/I_Want_To
8018,Live at WFMU on Pat Duncan's show 1/15/2009,256000,02:58,Radio-Safe,12,1329,217,5,Take It Slow,http://freemusicarchive.org/music/Mondo_Topless/Live_at_WFMU_on_Pat_Duncans_show_1152009/Take_It_Slow
8020,Live at WFMU on Pat Duncan's show 1/15/2009,256000,01:59,Radio-Safe,12,630,221,7,Powerglide,http://freemusicarchive.org/music/Mondo_Topless/Live_at_WFMU_on_Pat_Duncans_show_1152009/Powerglide
8021,Live at WFMU on Pat Duncan's show 1/15/2009,256000,03:50,Radio-Safe,12,1016,126,8,Ain't Gettin' Any,http://freemusicarchive.org/music/Mondo_Topless/Live_at_WFMU_on_Pat_Duncans_show_1152009/Aint_Gettin_Any
8022,Live at WFMU on Pat Duncan's show 1/15/2009,256000,04:14,Radio-Safe,12,842,151,9,Useless,http://freemusicarchive.org/music/Mondo_Topless/Live_at_WFMU_on_Pat_Duncans_show_1152009/Useless_1029
8023,Live at WFMU on Pat Duncan's show 1/15/2009,256000,01:42,Radio-Safe,12,1026,378,10,In the End,http://freemusicarchive.org/music/Mondo_Topless/Live_at_WFMU_on_Pat_Duncans_show_1152009/In_the_End
8024,Live at WFMU on Pat Duncan's show 1/15/2009,256000,04:24,Radio-Safe,12,674,179,11,Real Gone Girl,http://freemusicarchive.org/music/Mondo_Topless/Live_at_WFMU_on_Pat_Duncans_show_1152009/Real_Gone_Girl
8026,Live at WFMU on Pat Duncan's show 1/15/2009,256000,03:29,Radio-Safe,12,454,172,14,Panty Sniffer,http://freemusicarchive.org/music/Mondo_Topless/Live_at_WFMU_on_Pat_Duncans_show_1152009/Panty_Sniffer
8257,Live at WFMU on Irene Trudel's show 7/28/08,256000,03:44,Radio-Safe,17,1555,436,2,Daisy Josephine,http://freemusicarchive.org/music/Curtis_Eller/Live_at_WFMU_on_Irene_Trudels_show_72808/Daisy_Josephine
8258,Live at WFMU on Irene Trudel's show 7/28/08,256000,03:47,Radio-Safe,17,1142,456,3,After the Soil Falls,http://freemusicarchive.org/music/Curtis_Eller/Live_at_WFMU_on_Irene_Trudels_show_72808/After_the_Soil_Falls
8260,Live at WFMU on Irene Trudel's show 7/28/08,256000,03:42,Radio-Safe,17,1279,421,5,The Curse of Cain,http://freemusicarchive.org/music/Curtis_Eller/Live_at_WFMU_on_Irene_Trudels_show_72808/The_Curse_of_Cain
8926,Phoning It In 03/09/05,128000,01:19,Radio-Safe,17,1183,735,4,12 Bells,http://freemusicarchive.org/music/Lettuce_Prey/Phoning_It_In_030905/12_Bells
8927,Phoning It In 03/09/05,128000,02:27,Radio-Safe,17,1564,564,7,Passion Is/Does,http://freemusicarchive.org/music/Lettuce_Prey/Phoning_It_In_030905/Passion_IsDoes
8930,Phoning It In 03/09/05,128000,03:50,Radio-Safe,17,1464,421,3,Bedroom Pastoral,http://freemusicarchive.org/music/Lettuce_Prey/Phoning_It_In_030905/Bedroom_Pastoral
8952,Phoning It In 04/07/05,128000,04:08,Radio-Safe,10,968,343,1,Untitled,http://freemusicarchive.org/music/Fred_Thomas/Phoning_It_In_040705/Untitled_1325
8953,Phoning It In 04/07/05,128000,03:25,Radio-Safe,10,1068,380,3,Holland Tunnel,http://freemusicarchive.org/music/Fred_Thomas/Phoning_It_In_040705/Holland_Tunnel
8954,Phoning It In 04/07/05,128000,03:20,Radio-Safe,10,1677,638,5,I Know A Girl Who Loves To Dance,http://freemusicarchive.org/music/Fred_Thomas/Phoning_It_In_040705/I_Know_A_Girl_Who_Loves_To_Dance
8981,Phoning It In 05/03/05,128000,01:14,Radio-Safe,10,1107,492,3,Sweet Boy,http://freemusicarchive.org/music/Colin_Clary/Phoning_It_In_050305/Sweet_Boy
8982,Phoning It In 05/03/05,128000,01:12,Radio-Safe,10,1392,407,2,Pupils Into Stars,http://freemusicarchive.org/music/Colin_Clary/Phoning_It_In_050305/Pupils_Into_Stars
8983,Phoning It In 05/03/05,128000,03:00,Radio-Safe,10,1873,381,7,Friendly Fire,http://freemusicarchive.org/music/Colin_Clary/Phoning_It_In_050305/Friendly_Fire
8984,Phoning It In 05/03/05,128000,01:52,Radio-Safe,10,561,190,1,My Demo of the Week 2010,http://freemusicarchive.org/music/Colin_Clary/Phoning_It_In_050305/My_Demo_of_the_Week_2010
8986,Phoning It In 05/03/05,128000,01:51,Radio-Safe,10,771,233,13,Her Heart Ain't A Fist,http://freemusicarchive.org/music/Colin_Clary/Phoning_It_In_050305/Her_Heart_Aint_A_Fist
8987,Phoning It In 05/03/05,128000,01:49,Radio-Safe,10,1077,171,9,"The Williamsburg of Washington, DC",http://freemusicarchive.org/music/Colin_Clary/Phoning_It_In_050305/The_Williamsburg_of_Washington_DC
8988,Phoning It In 05/03/05,128000,01:45,Radio-Safe,10,810,252,6,How Many Times?,http://freemusicarchive.org/music/Colin_Clary/Phoning_It_In_050305/How_Many_Times
8990,Phoning It In 05/03/05,128000,01:32,Radio-Safe,10,697,278,10,Tender Circles,http://freemusicarchive.org/music/Colin_Clary/Phoning_It_In_050305/Tender_Circles
8992,Phoning It In 05/03/05,128000,02:19,Radio-Safe,10,1662,576,12,Of The Stars,http://freemusicarchive.org/music/Colin_Clary/Phoning_It_In_050305/Of_The_Stars
8993,Phoning It In 05/03/05,128000,01:43,Radio-Safe,10,1152,523,5,Some Of My Favorite People Are Consigners,http://freemusicarchive.org/music/Colin_Clary/Phoning_It_In_050305/Some_Of_My_Favorite_People_Are_Consigners
10471,Phoning It In 05/19/05,128000,01:35,Radio-Safe,17,1656,1193,1,A Small Glass Ghost Part 2,http://freemusicarchive.org/music/Thee_Moths/Phoning_It_In_051905/A_Small_Glass_Ghost_Part_2
10475,Phoning It In 05/19/05,128000,02:31,Radio-Safe,17,2120,1077,5,Land Ho!,http://freemusicarchive.org/music/Thee_Moths/Phoning_It_In_051905/Land_Ho
10476,Phoning It In 05/19/05,128000,02:35,Radio-Safe,17,1788,642,6,Don't Let The Crows Take Your Sight,http://freemusicarchive.org/music/Thee_Moths/Phoning_It_In_051905/Dont_Let_The_Crows_Take_Your_Sight
10477,Phoning It In 05/19/05,128000,01:38,Radio-Safe,17,1746,703,7,Do Not Be Ashamed,http://freemusicarchive.org/music/Thee_Moths/Phoning_It_In_051905/Do_Not_Be_Ashamed
10489,Phoning It In 05/19/05,128000,24:47,Radio-Safe,17,1706,1122,100,Phoning It In 05/19/05,http://freemusicarchive.org/music/Thee_Moths/Phoning_It_In_051905/Phoning_It_In_051905
10490,Phoning It In 05/20/05,128000,04:00,Radio-Safe,10,3303,1395,2,"If I Could Have A Super Hero Power, I'd Be A Good Listener Because Everyone I've Ever Dated Says I Don't Listen Well",http://freemusicarchive.org/music/Drew_Danburry/Phoning_It_In_052005/If_I_Could_Have_A_Super_Hero_Power_Id_Be_A_Good_Listener_Because_Everyone_Ive_Ever_Dated_Says_I_Dont_Listen_Well
10492,Phoning It In 05/20/05,128000,03:00,Radio-Safe,10,1531,620,1,Red Rock Virgin's Encounter With Winter Nights,http://freemusicarchive.org/music/Drew_Danburry/Phoning_It_In_052005/Red_Rock_Virgins_Encounter_With_Winter_Nights
10493,Phoning It In 06/06/05,128000,05:19,Radio-Safe,17,1008,135,6,Dealin' Doug,http://freemusicarchive.org/music/Patrick_Porter/Phoning_It_In_060605/Dealin_Doug
10494,Phoning It In 06/06/05,128000,03:36,Radio-Safe,17,637,175,5,Light Sleeper,http://freemusicarchive.org/music/Patrick_Porter/Phoning_It_In_060605/Light_Sleeper
10495,Phoning It In 06/06/05,128000,02:07,Radio-Safe,17,694,86,3,End Badly,http://freemusicarchive.org/music/Patrick_Porter/Phoning_It_In_060605/End_Badly
10497,Phoning It In 06/06/05,128000,03:14,Radio-Safe,17,509,124,7,Made Of Stone,http://freemusicarchive.org/music/Patrick_Porter/Phoning_It_In_060605/Made_Of_Stone
10498,Phoning It In 06/06/05,128000,04:27,Radio-Safe,17,1383,154,2,Sears Tower,http://freemusicarchive.org/music/Patrick_Porter/Phoning_It_In_060605/Sears_Tower
10499,Phoning It In 06/06/05,128000,03:36,Radio-Safe,17,1048,119,4,Back Of A Promise,http://freemusicarchive.org/music/Patrick_Porter/Phoning_It_In_060605/Back_Of_A_Promise
10500,Phoning It In 06/06/05,128000,32:19,Radio-Safe,17,854,112,100,Phoning It In 06/06/05,http://freemusicarchive.org/music/Patrick_Porter/Phoning_It_In_060605/Phoning_It_In_060605
10594,Phoning It In 06/12/05,128000,05:37,Radio-Safe,10,1316,363,7,Guilty,http://freemusicarchive.org/music/The_Cannanes/Phoning_It_In_061205/Guilty
10595,Phoning It In 06/12/05,128000,04:17,Radio-Safe,10,2588,444,6,Dancing Bears,http://freemusicarchive.org/music/The_Cannanes/Phoning_It_In_061205/Dancing_Bears
10596,Phoning It In 06/12/05,128000,04:42,Radio-Safe,10,1289,359,3,Rock II,http://freemusicarchive.org/music/The_Cannanes/Phoning_It_In_061205/Rock_II
10597,Phoning It In 06/12/05,128000,03:57,Radio-Safe,10,1078,249,1,Ode To The Town Hall [cutt off],http://freemusicarchive.org/music/The_Cannanes/Phoning_It_In_061205/Ode_To_The_Town_Hall_cutt_off
10599,Phoning It In 06/12/05,128000,03:28,Radio-Safe,10,1420,284,5,Astra,http://freemusicarchive.org/music/The_Cannanes/Phoning_It_In_061205/Astra
10600,Phoning It In 06/12/05,128000,04:15,Radio-Safe,10,1526,418,2,Last Sunday,http://freemusicarchive.org/music/The_Cannanes/Phoning_It_In_061205/Last_Sunday
10601,Phoning It In 06/12/05,128000,32:19,Radio-Safe,10,1594,297,100,Phoning It In 06/12/05,http://freemusicarchive.org/music/The_Cannanes/Phoning_It_In_061205/Phoning_It_In_061205
11110,Phoning It In 06/22/05,128000,03:13,Radio-Safe,4,1398,455,3,A Very Beautiful Composition,http://freemusicarchive.org/music/The_Watery_Graves_of_Portland/Phoning_It_In_062205/A_Very_Beautiful_Composition
11111,Phoning It In 06/22/05,128000,02:49,Radio-Safe,4,2182,1098,5,The News,http://freemusicarchive.org/music/The_Watery_Graves_of_Portland/Phoning_It_In_062205/The_News
11112,Phoning It In 06/22/05,128000,03:26,Radio-Safe,4,1112,302,8,Chishima Retto,http://freemusicarchive.org/music/The_Watery_Graves_of_Portland/Phoning_It_In_062205/Chishima_Retto
11113,Phoning It In 06/22/05,128000,02:32,Radio-Safe,4,3059,1596,4,Sailing Takes Me Away (To Where I'm Going),http://freemusicarchive.org/music/The_Watery_Graves_of_Portland/Phoning_It_In_062205/Sailing_Takes_Me_Away_To_Where_Im_Going
11114,Phoning It In 06/22/05,128000,02:48,Radio-Safe,4,1832,448,9,Sleeping Fox,http://freemusicarchive.org/music/The_Watery_Graves_of_Portland/Phoning_It_In_062205/Sleeping_Fox
11115,Phoning It In 06/22/05,128000,01:53,Radio-Safe,4,2097,626,2,Three White Men Rowing,http://freemusicarchive.org/music/The_Watery_Graves_of_Portland/Phoning_It_In_062205/Three_White_Men_Rowing
11117,Phoning It In 06/22/05,128000,02:05,Radio-Safe,4,1474,261,7,Reduc'd To Certainty,http://freemusicarchive.org/music/The_Watery_Graves_of_Portland/Phoning_It_In_062205/Reducd_To_Certainty
11118,Phoning It In 06/22/05,128000,02:49,Radio-Safe,4,1373,543,1,An American In America,http://freemusicarchive.org/music/The_Watery_Graves_of_Portland/Phoning_It_In_062205/An_American_In_America
11119,Phoning It In 06/22/05,128000,32:19,Radio-Safe,4,1086,478,100,Phoning It In 06/22/05,http://freemusicarchive.org/music/The_Watery_Graves_of_Portland/Phoning_It_In_062205/Phoning_It_In_062205
11712,Live on Beastin The Airwaves with Keili 5/3/09,256000,04:59,Radio-Safe,12,1330,507,3,Luv U More,http://freemusicarchive.org/music/Knyfe_Hyts/Live_on_Beastin_The_Airwaves_with_Keili_5309/Luv_U_More
12829,Live at WFMU on Choking on Cufflinks 5/9/09,256000,04:53,Radio-Safe,10,242,90,1,Mt. Dimension,http://freemusicarchive.org/music/Petit_Mal/Live_at_WFMU_on_Choking_on_Cufflinks_5909/20090514144808238
12831,Live at WFMU on Choking on Cufflinks 5/9/09,256000,04:15,Radio-Safe,10,246,107,3,Crisis In The Credit System,http://freemusicarchive.org/music/Petit_Mal/Live_at_WFMU_on_Choking_on_Cufflinks_5909/Crisis_In_The_Credit_System
12832,Live at WFMU on Choking on Cufflinks 5/9/09,256000,03:51,Radio-Safe,10,242,116,4,Possessed,http://freemusicarchive.org/music/Petit_Mal/Live_at_WFMU_on_Choking_on_Cufflinks_5909/Possessed
14171,Live at WFMU with Liz Berg on 5/11/2009,256000,01:48,Radio-Safe,12,354,310,1,Grand Opening,http://freemusicarchive.org/music/We_Are_the_Arm/Live_at_WFMU_with_Liz_Berg_on_5112009/Grand_Opening
14172,Live at WFMU with Liz Berg on 5/11/2009,256000,05:42,Radio-Safe,12,81,44,2,So Intelligent,http://freemusicarchive.org/music/We_Are_the_Arm/Live_at_WFMU_with_Liz_Berg_on_5112009/So_Intelligent
14184,Live at WFMU with Liz Berg on 5/11/2009,256000,07:49,Radio-Safe,12,112,87,6,Reaching Out,http://freemusicarchive.org/music/We_Are_the_Arm/Live_at_WFMU_with_Liz_Berg_on_5112009/Reaching_Out
14333,Live at WFMU on Beastin' the Airwaves! 5/24/2009,256000,03:59,Radio-Safe,12,194,119,7,The Luck of Stoney Bowes,http://freemusicarchive.org/music/Asa_Ransom/Live_at_WFMU_on_Beastin_the_Airwaves_5242009/The_Luck_of_Stoney_Bowes
14335,Live at WFMU on Beastin' the Airwaves! 5/24/2009,256000,05:14,Radio-Safe,12,201,159,2,Relic,http://freemusicarchive.org/music/Asa_Ransom/Live_at_WFMU_on_Beastin_the_Airwaves_5242009/Relic
14337,Live at WFMU on Beastin' the Airwaves! 5/24/2009,256000,05:20,Radio-Safe,12,162,117,4,64 Sounds,http://freemusicarchive.org/music/Asa_Ransom/Live_at_WFMU_on_Beastin_the_Airwaves_5242009/64_Sounds
14338,Live at WFMU on Beastin' the Airwaves! 5/24/2009,256000,03:39,Radio-Safe,12,146,80,5,The Way We Go,http://freemusicarchive.org/music/Asa_Ransom/Live_at_WFMU_on_Beastin_the_Airwaves_5242009/The_Way_We_Go
14339,Live at WFMU on Beastin' the Airwaves! 5/24/2009,256000,04:48,Radio-Safe,12,112,79,6,Two Invitations,http://freemusicarchive.org/music/Asa_Ransom/Live_at_WFMU_on_Beastin_the_Airwaves_5242009/Two_Invitations
14366,After This... I'll Holla!!! [On Everythang I Love],192000,03:42,Radio-Safe,21,631,443,4,Grown Folklore feat. Willie Evans Jr.,http://freemusicarchive.org/music/Eddie_Meeks/After_This_Ill_Holla_On_Everythang_I_Love/Grown_Folklore_feat_Willie_Evans_Jr
14367,After This... I'll Holla!!! [On Everythang I Love],192000,03:06,Radio-Safe,21,461,252,5,E-M-Pereal,http://freemusicarchive.org/music/Eddie_Meeks/After_This_Ill_Holla_On_Everythang_I_Love/E-M-Pereal
14369,After This... I'll Holla!!! [On Everythang I Love],192000,03:58,Radio-Safe,21,442,293,13,Fist Fulla Biscuits,http://freemusicarchive.org/music/Eddie_Meeks/After_This_Ill_Holla_On_Everythang_I_Love/Fist_Fulla_Biscuits
14371,After This... I'll Holla!!! [On Everythang I Love],192000,03:57,Radio-Safe,21,378,260,11,The Bitterdose,http://freemusicarchive.org/music/Eddie_Meeks/After_This_Ill_Holla_On_Everythang_I_Love/The_Bitterdose
14398,Live at WFMU on Keili's show on 4/26/2009,256000,03:43,Radio-Safe,15,1304,1095,1,When You Are Hollow,http://freemusicarchive.org/music/Bonnie_Baxter/Live_at_WFMU_on_Keilis_show_on_4262009/When_You_Are_Hollow
14399,Live at WFMU on Keili's show on 4/26/2009,256000,04:15,Radio-Safe,15,1274,1074,2,Dust,http://freemusicarchive.org/music/Bonnie_Baxter/Live_at_WFMU_on_Keilis_show_on_4262009/Dust_1097
14400,Live at WFMU on Keili's show on 4/26/2009,256000,03:26,Radio-Safe,15,1244,1040,3,Ends,http://freemusicarchive.org/music/Bonnie_Baxter/Live_at_WFMU_on_Keilis_show_on_4262009/Ends
14401,Live at WFMU on Keili's show on 4/26/2009,256000,02:58,Radio-Safe,15,1005,818,4,Trip Over Myself,http://freemusicarchive.org/music/Bonnie_Baxter/Live_at_WFMU_on_Keilis_show_on_4262009/Trip_Over_Myself
14403,Live at WFMU on Keili's show on 4/26/2009,256000,03:17,Radio-Safe,15,1099,903,5,Left to Burn,http://freemusicarchive.org/music/Bonnie_Baxter/Live_at_WFMU_on_Keilis_show_on_4262009/Left_to_Burn
14416,Live at WFMU on Keili's show on 6/7/09,256000,05:17,Radio-Safe,12,190,83,1,Tender Kisses,http://freemusicarchive.org/music/Sigmund_Droid/Live_at_WFMU_on_Keilis_show_on_6709/Tender_Kisses
14418,Live at WFMU on Keili's show on 6/7/09,256000,03:36,Radio-Safe,12,107,69,3,Things,http://freemusicarchive.org/music/Sigmund_Droid/Live_at_WFMU_on_Keilis_show_on_6709/Things
14419,Live at WFMU on Keili's show on 6/7/09,256000,04:17,Radio-Safe,12,77,44,4,Unknown Title,http://freemusicarchive.org/music/Sigmund_Droid/Live_at_WFMU_on_Keilis_show_on_6709/Unknown_Title
14421,Live at WFMU on Keili's show on 6/7/09,256000,03:53,Radio-Safe,12,92,47,6,Implied I,http://freemusicarchive.org/music/Sigmund_Droid/Live_at_WFMU_on_Keilis_show_on_6709/Implied_I
14422,Live at WFMU on Keili's show on 6/7/09,256000,02:55,Radio-Safe,12,122,86,7,Psychic Healer,http://freemusicarchive.org/music/Sigmund_Droid/Live_at_WFMU_on_Keilis_show_on_6709/Psychic_Healer
14423,Live at WFMU on Keili's show on 6/7/09,256000,02:34,Radio-Safe,12,161,130,8,Liverpool Sluts,http://freemusicarchive.org/music/Sigmund_Droid/Live_at_WFMU_on_Keilis_show_on_6709/Liverpool_Sluts
14424,Live at WFMU on Keili's show on 6/7/09,256000,03:19,Radio-Safe,12,136,96,9,Suicide,http://freemusicarchive.org/music/Sigmund_Droid/Live_at_WFMU_on_Keilis_show_on_6709/Suicide
14459,Live at WFMU on Terre T's Show on 6/26/2004,256000,03:02,Radio-Safe,12,157,115,6,Mr. Astronaut Glenn,http://freemusicarchive.org/music/Terminal_Lovers/Live_at_WFMU_on_Terre_Ts_Show_on_6262004/Mr_Astronaut_Glenn
14460,Live at WFMU on Terre T's Show on 6/26/2004,256000,02:53,Radio-Safe,12,186,158,1,Shadow Driver,http://freemusicarchive.org/music/Terminal_Lovers/Live_at_WFMU_on_Terre_Ts_Show_on_6262004/Shadow_Driver
14462,Live at WFMU on Terre T's Show on 6/26/2004,256000,05:34,Radio-Safe,12,156,109,3,Straight Pipe Solution,http://freemusicarchive.org/music/Terminal_Lovers/Live_at_WFMU_on_Terre_Ts_Show_on_6262004/Straight_Pipe_Solution
14463,Live at WFMU on Terre T's Show on 6/26/2004,256000,03:42,Radio-Safe,12,135,105,4,Double Blind,http://freemusicarchive.org/music/Terminal_Lovers/Live_at_WFMU_on_Terre_Ts_Show_on_6262004/Double_Blind
14464,Live at WFMU on Terre T's Show on 6/26/2004,256000,04:27,Radio-Safe,12,136,91,5,Sacred and the Man,http://freemusicarchive.org/music/Terminal_Lovers/Live_at_WFMU_on_Terre_Ts_Show_on_6262004/Sacred_and_the_Man
14465,Live at WFMU on Terre T's Show on 6/26/2004,256000,07:22,Radio-Safe,12,141,160,2,Stuffed With Rings,http://freemusicarchive.org/music/Terminal_Lovers/Live_at_WFMU_on_Terre_Ts_Show_on_6262004/Stuffed_With_Rings
14494,le sens des valeurs,201015,02:05,Radio-Safe,15,2249,2178,6,christmas song,http://freemusicarchive.org/music/Kania_Tieffer/le_sens_des_valeurs/christmas_song
14496,le sens des valeurs,186088,02:10,Radio-Safe,15,211,187,2,ma reum,http://freemusicarchive.org/music/Kania_Tieffer/le_sens_des_valeurs/ma_reum
14497,le sens des valeurs,206704,00:57,Radio-Safe,15,143,125,3,merdix,http://freemusicarchive.org/music/Kania_Tieffer/le_sens_des_valeurs/merdix
14499,le sens des valeurs,182802,02:19,Radio-Safe,15,154,123,5,the pleasure is mine,http://freemusicarchive.org/music/Kania_Tieffer/le_sens_des_valeurs/the_pleasure_is_mine
15214,Live at WFMU on The Long Rally 6/17/2009,256000,09:05,Radio-Safe,38, Katherine Young - bassoon, Woody Sullender - banjo,1,en,326
15215,Live at WFMU on The Long Rally 6/17/2009,256000,08:45,Radio-Safe,38, Aaron Siegel - percussion</p>,197,181,1,
15216,Live at WFMU on The Long Rally 6/17/2009,256000,10:20,Radio-Safe,38, Katherine Young - bassoon</p>,199,166,2,
15226,Live at WFMU on Talk's Cheap 6/16/2009,256000,02:48,Radio-Safe,12,129,75,2,GOAD Time,http://freemusicarchive.org/music/El_Jesus_De_Magico/Live_at_WFMU_on_Talks_Cheap_6162009/GOAD_Time
15229,Live at WFMU on Talk's Cheap 6/16/2009,256000,01:43,Radio-Safe,12,119,72,5,Prancing Picadilly Part Two,http://freemusicarchive.org/music/El_Jesus_De_Magico/Live_at_WFMU_on_Talks_Cheap_6162009/Prancing_Picadilly_Part_Two
15421,Winter Construction,160000,06:31,Radio-Safe,4,2178,2005,2,"pike, scoop, and lump",http://freemusicarchive.org/music/MORA/Winter_Construction/pike_scoop_and_lump
15423,Winter Construction,160000,05:20,Radio-Safe,4,1040,905,4,Execution Piece,http://freemusicarchive.org/music/Eric_Leonardson_and_Yasuhiro_Otano/Winter_Construction/Execution_Piece
15434,Winter Construction,160000,07:38,Radio-Safe,4,1089,991,5,eehre,http://freemusicarchive.org/music/Rosenberg_Skronktet/Winter_Construction/eehre
15494,AK Slaughter Unreleased Tracks,256000,05:30,Radio-Safe,21,1047,538,0,Just A Kid (Clean),http://freemusicarchive.org/music/AK_Slaughter/AK_Slaughter_Unreleased_Tracks/Just_A_Kid_Clean
15893,(Köhn)1,160000,04:21,Radio-Safe,15,324,223,6,Köhnepoht,http://freemusicarchive.org/music/Khn/Khn1/kohn_1_kohnepohtmp3
15894,(Köhn)1,160000,03:41,Radio-Safe,15,306,198,9,Kodde,http://freemusicarchive.org/music/Khn/Khn1/kohn_1_koddemp3
16367,Antique Phonograph Music Program 07/15/2008,256000,02:35,Radio-Safe,8,933,697,0,Uncle Josh Playing Golf,http://freemusicarchive.org/music/Antique_Phonograph_Music_Program_Various_Artists/Antique_Phonograph_Music_Program_7152008/Cal_Stewart__-_Uncle_Josh_Playing_GolfMP3_1441
16370,Antique Phonograph Music Program 07/15/2008,256000,02:55,Radio-Safe,8,906,655,0,Home Again Blues,http://freemusicarchive.org/music/Antique_Phonograph_Music_Program_Various_Artists/Antique_Phonograph_Music_Program_7152008/Frank_Crumit_-_Home_Again_BluesMP3_1256
16371,Antique Phonograph Music Program 07/15/2008,256000,06:46,Radio-Safe,8,672,404,0,Virginian Judge Parts 1 and 2,http://freemusicarchive.org/music/Antique_Phonograph_Music_Program_Various_Artists/Antique_Phonograph_Music_Program_7152008/Walter_C_Kelly_-_Virginian_Judge_Parts_1_and_2MP3_1017
16396,The Chaliapin Edition Volume 4: 1913-1921,64000,02:25,Radio-Safe,5,3604,2570,20,"Grieg, An Old Song Op. 4/5",http://freemusicarchive.org/music/Feodor_Chaliapin/The_Chaliapin_Edition_Volume_4_1913-1921/chaliapingriegmp3_1396
16511,First Recordings,64000,01:18,Radio-Safe,5,5574,3595,1,"Landino, Questa Fanciulla",http://freemusicarchive.org/music/Andr_Marchal/First_Recordings/marchalmp3
16937,Human Sweat Demo,256000,06:59,Radio-Safe,38,2877,299,1,Lost in Nunavet (Sample),http://freemusicarchive.org/music/Hunted_Creatures/Human_Sweat_Demo/Hunted_Creatures_-_01_-_Lost_in_Nunavet__Samplemp3
16938,Human Sweat Demo,256000,05:56,Radio-Safe,38,2081,571,2,Strobe Flowers Bloom,http://freemusicarchive.org/music/Hunted_Creatures/Human_Sweat_Demo/Hunted_Creatures_-_02_-_Strobe_Flower_Bloommp3
16939,Human Sweat Demo,256000,00:41,Radio-Safe,38,2168,376,3,Fields 1,http://freemusicarchive.org/music/Hunted_Creatures/Human_Sweat_Demo/Hunted_Creatures_-_03_-_Fields_1mp3
16941,Human Sweat Demo,256000,00:57,Radio-Safe,38,2252,328,5,Fields 3,http://freemusicarchive.org/music/Hunted_Creatures/Human_Sweat_Demo/Hunted_Creatures_-_05_-_Fields_3mp3
16942,Human Sweat Demo,256000,00:48,Radio-Safe,38,2442,308,6,Fields 4,http://freemusicarchive.org/music/Hunted_Creatures/Human_Sweat_Demo/Hunted_Creatures_-_06_-_Fields_4mp3
