track_id,genre,genre_name,mfcc_kurtosis1,mfcc_kurtosis2,mfcc_kurtosis3,mfcc_kurtosis4,mfcc_kurtosis5,mfcc_kurtosis6,mfcc_kurtosis7,mfcc_kurtosis8,mfcc_kurtosis9,mfcc_kurtosis10,mfcc_kurtosis11,mfcc_kurtosis12,mfcc_kurtosis13,mfcc_kurtosis14,mfcc_kurtosis15,mfcc_kurtosis16,mfcc_kurtosis17,mfcc_kurtosis18,mfcc_kurtosis19,mfcc_kurtosis20,mfcc_max1,mfcc_max2,mfcc_max3,mfcc_max4,mfcc_max5,mfcc_max6,mfcc_max7,mfcc_max8,mfcc_max9,mfcc_max10,mfcc_max11,mfcc_max12,mfcc_max13,mfcc_max14,mfcc_max15,mfcc_max16,mfcc_max17,mfcc_max18,mfcc_max19,mfcc_max20,mfcc_mean1,mfcc_mean2,mfcc_mean3,mfcc_mean4,mfcc_mean5,mfcc_mean6,mfcc_mean7,mfcc_mean8,mfcc_mean9,mfcc_mean10,mfcc_mean11,mfcc_mean12,mfcc_mean13,mfcc_mean14,mfcc_mean15,mfcc_mean16,mfcc_mean17,mfcc_mean18,mfcc_mean19,mfcc_mean20,mfcc_median1,mfcc_median2,mfcc_median3,mfcc_median4,mfcc_median5,mfcc_median6,mfcc_median7,mfcc_median8,mfcc_median9,mfcc_median10,mfcc_median11,mfcc_median12,mfcc_median13,mfcc_median14,mfcc_median15,mfcc_median16,mfcc_median17,mfcc_median18,mfcc_median19,mfcc_median20,mfcc_min1,mfcc_min2,mfcc_min3,mfcc_min4,mfcc_min5,mfcc_min6,mfcc_min7,mfcc_min8,mfcc_min9,mfcc_min10,mfcc_min11,mfcc_min12,mfcc_min13,mfcc_min14,mfcc_min15,mfcc_min16,mfcc_min17,mfcc_min18,mfcc_min19,mfcc_min20,mfcc_skew1,mfcc_skew2,mfcc_skew3,mfcc_skew4,mfcc_skew5,mfcc_skew6,mfcc_skew7,mfcc_skew8,mfcc_skew9,mfcc_skew10,mfcc_skew11,mfcc_skew12,mfcc_skew13,mfcc_skew14,mfcc_skew15,mfcc_skew16,mfcc_skew17,mfcc_skew18,mfcc_skew19,mfcc_skew20,mfcc_std1,mfcc_std2,mfcc_std3,mfcc_std4,mfcc_std5,mfcc_std6,mfcc_std7,mfcc_std8,mfcc_std9,mfcc_std10,mfcc_std11,mfcc_std12,mfcc_std13,mfcc_std14,mfcc_std15,mfcc_std16,mfcc_std17,mfcc_std18,mfcc_std19,mfcc_std20
676,21,Hip-Hop,4.1641235352,0.41995996237,-0.46987426281,0.73596894741,0.0084461178631,0.273283571,0.29145431519,-0.11111401021,0.0014311340638,0.32316815853,-0.30285665393,-0.13753004372,0.14040704072,0.39492729306,0.043717965484,0.023366272449,0.40555554628,0.16767537594,0.36012554169,0.41456329823,2.1960065365,231.24603271,119.4593277,138.53726196,52.92521286,69.960609436,46.413822174,61.012260437,60.0717659,56.760253906,28.753164291,46.359970093,37.488018036,26.384157181,34.959503174,35.614395142,30.35590744,27.106185913,35.445278168,26.963888168,-163.25802612,133.02351379,15.475307465,40.83436203,-7.7457966805,27.629861832,-4.1422801018,18.96767807,6.5519170761,18.747591019,-15.013400078,6.1923923492,-6.6111769676,-3.543160677,1.0089348555,1.5267615318,-1.4839397669,-0.59980791807,3.0237865448,-0.29604101181,-148.77377319,141.17886353,12.083551407,37.285392761,-6.8120055199,28.804672241,-3.1723628044,20.606876373,6.9716997147,18.767940521,-14.781682968,6.2048506737,-6.9727005959,-2.8188512325,0.73259973526,1.4186841249,-1.3610982895,-0.32794892788,2.51648736,2.7533531011E-14,-505.94104004,-10.44129467,-83.322090149,-18.837337494,-73.804290771,-30.611036301,-60.064178467,-36.014263153,-46.787117004,-40.812770844,-57.386417389,-31.318008423,-41.206615448,-42.49956131,-29.169284821,-30.390518188,-30.657075882,-29.367502213,-21.94395256,-34.720600128,-1.532708168,-0.79719096422,0.31003186107,0.80733716488,-0.24253374338,-0.47020149231,-0.3923201263,-0.44106921554,-0.11575211585,-0.087858937681,-0.076360531151,0.0064770258032,0.24219292402,-0.44959366322,0.14661429822,0.086062163115,-0.099108122289,-0.14594888687,0.32159265876,-0.26802119613,77.116615295,40.728172302,36.121742249,23.705320358,17.322092056,13.888842583,13.333828926,15.070635796,11.981790543,11.046005249,12.159618378,10.536685944,11.588979721,9.618350029,8.4336719513,8.2741222382,7.2462773323,7.0105204582,7.3955407143,7.3726325035
678,21,Hip-Hop,4.2389230728,1.9160673618,0.04547733441,0.4369519949,0.082976698875,0.57314223051,0.13692857325,0.57038700581,0.56823670864,0.17667873204,1.1564619541,0.40979379416,0.64814853668,0.24012076855,0.60395997763,0.94760668278,1.2664157152,0.82946580648,0.60135620832,1.4750498533,-13.059771538,229.95375061,89.163909912,122.41575623,45.876747131,70.85483551,34.835254669,63.539516449,44.705459595,41.079200745,26.923686981,34.36566925,45.545963287,32.131866455,52.835025787,54.257579803,60.258537292,50.032047272,35.462997437,39.929325104,-154.37651062,150.39112854,-10.588410378,46.026145935,-5.1955246925,19.331396103,-6.3899006844,10.783331871,-2.1405925751,7.2715549469,-9.6050319672,3.1574037075,-0.79856956005,-1.1080156565,-0.28616121411,0.84054225683,1.9843168259,1.8425331116,4.0042362213,-0.97108006477,-143.08665466,153.69419861,-12.849676132,44.785423279,-4.8361105919,20.57658577,-6.6850209236,11.370729446,-2.824293375,7.3991618156,-8.6277770996,3.0480577946,-1.4134459496,-1.0406574011,-0.14103007317,0.33400771022,1.2543447018,2.0094296932,3.6736109257,-0.48960697651,-520.64746094,-8.1143789291,-98.597961426,-32.558288574,-70.339187622,-51.350971222,-62.677619934,-40.22070694,-42.07056427,-34.495006561,-70.834747314,-58.594432831,-34.224960327,-43.241111755,-34.578742981,-28.950162888,-31.754175186,-29.348693848,-35.985431671,-48.897521973,-1.4374243021,-0.9399856329,0.38296192884,0.33033579588,-0.20199780166,-0.57742887735,-0.064743354917,-0.21785345674,0.29915231466,-0.10597555339,-0.6661683321,-0.052654426545,0.40755054355,-0.058366902173,-0.057114608586,0.40001133084,0.55056124926,-0.12052342296,0.15901489556,-0.46643602848,71.221260071,34.042743683,24.163162231,19.849376678,16.230024338,14.283240318,12.919916153,11.235045433,10.0726614,8.7881574631,10.763023376,8.3115358353,8.8155450821,7.9635286331,7.5021018982,7.5142445564,7.9517064095,7.0573596954,7.2917971611,7.2470211983
680,21,Hip-Hop,2.2566018105,1.1240701675,-0.15623949468,0.53943437338,-0.18626618385,0.38759189844,-0.071614824235,-0.35685178638,-0.11044923216,-0.016198201105,0.92532449961,0.15667407215,0.46839526296,0.44555851817,0.9875241518,0.37067699432,0.32804250717,0.20498819649,0.56264263391,0.33252343535,-26.73752594,233.50765991,92.589447021,142.93582153,69.78086853,89.785446167,51.394176483,54.704433441,52.904720306,52.291893005,56.344650269,47.110134125,37.070590973,35.693321228,29.984809875,29.148326874,25.67165184,25.183231354,27.891584396,25.200321198,-222.96363831,130.51942444,18.964595795,60.769100189,5.8836340904,32.401451111,0.62031215429,14.36601162,6.05590868,5.5098295212,5.6319699287,5.970846653,-1.973649621,-0.3361146152,-0.83558440208,0.039074599743,-2.266793251,-5.7549767494,0.15744252503,-2.4407789707,-218.43878174,134.41642761,18.309696198,62.665023804,4.8786921501,32.593280792,0.56330227852,14.241447449,6.3708167076,5.3158884048,5.7548141479,5.4010772705,-2.3036732674,-4.0856207306E-14,-0.04110499844,0.27610880136,-2.180958271,-5.5804390907,2.6645352591E-15,-2.0808272362,-512.8190918,-2.6291940212,-62.130661011,-31.618835449,-69.840034485,-45.295146942,-60.066017151,-36.60005188,-33.360725403,-38.558456421,-49.730068207,-35.767940521,-34.881355286,-35.50320816,-38.536636353,-32.938983917,-34.272720337,-36.759334564,-31.612827301,-33.922729492,-0.94509643316,-0.74464827776,0.013174174353,-0.42765250802,-0.01612329483,-0.093457229435,-0.15076886117,0.0030940608121,-0.0070169079117,0.093883514404,-0.020398287103,0.24231606722,0.23793171346,-0.18037615716,-0.57018482685,-0.28824955225,-0.064887695014,-0.089463070035,0.031959861517,-0.25787162781,78.1015625,37.987911224,25.379743576,22.187583923,19.119825363,17.904640198,17.173217773,13.27658844,12.265447617,13.471101761,12.954908371,11.142086983,9.4933099747,8.4488162994,8.0385198593,7.9943132401,7.2592339516,7.8432264328,7.2334032059,7.3120131493
682,21,Hip-Hop,4.424223423,6.4622797966,-0.33918616176,-0.1609479934,-0.35171657801,0.60434895754,-0.17504139245,0.09046433866,-0.1333245039,0.42152169347,0.56098252535,0.45966202021,0.36427789927,0.29818990827,0.12979224324,0.19099132717,0.68531686068,0.32968381047,0.74767482281,0.59273648262,-7.7584385872,253.3245697,78.963783264,116.44213104,61.385932922,64.067237854,36.607307434,52.889907837,40.327831268,39.080436707,32.345584869,34.550376892,37.133239746,33.867733002,31.940752029,31.988485336,35.432804108,30.541702271,37.263137817,27.18387413,-174.95428467,163.53327942,-30.171236038,40.920776367,2.7934703827,11.666538239,0.079849533737,-3.0056111813,3.457742691,0.18010614812,-3.2186813354,1.6950746775,-3.0975065231,1.6680238247,-1.8086029291,-1.0712809563,-1.4419567585,-4.6308345795,1.2137761116,-3.5217916965,-165.11813354,171.31550598,-29.359882355,41.774421692,3.5858397484,11.113315582,0.77172333002,-2.9469156265,3.3675134182,0.075525961816,-2.5995929241,1.8383818865,-3.2766933441,1.4023559093,-1.5196070671,-0.95894294977,-1.2911336422,-4.7530469894,1.0920821428,-3.3990740776,-514.09741211,-2.2204460493E-14,-99.449630737,-51.015693665,-80.962089539,-60.572338104,-56.621826172,-43.306842804,-40.043029785,-48.013874054,-46.137180328,-35.253211975,-35.997535706,-43.14667511,-30.913049698,-27.903028488,-34.341396332,-33.375408173,-41.384391785,-33.403408051,-1.5550287962,-2.1428904533,-0.086087062955,-0.010239554569,-0.18312816322,0.07945548743,-0.38518103957,0.13634192944,-0.024549944326,-0.050659578294,-0.40027719736,-0.15299260616,0.181768924,-0.016173774377,-0.045727327466,-0.0064291218296,0.05520824343,0.18579152226,0.089928545058,-0.0093737877905,81.758728027,35.956058502,24.119949341,26.200021744,19.799085617,14.82356739,14.065597534,12.372585297,11.107041359,10.77229023,9.4304695129,8.2781114578,8.5804185867,8.5830316544,7.8239517212,7.50020504,7.164229393,7.0586748123,6.8607301712,7.166205883
684,21,Hip-Hop,2.7853016853,1.1947104931,-0.079227544367,0.66161513329,0.10622202605,0.69565320015,-0.10623913258,0.38643097878,0.20918983221,0.30789494514,0.018705897033,0.22588299215,0.93698495626,0.48121953011,0.65838825703,0.42155462503,0.62881332636,1.1931403875,1.573548317,1.318351388,23.859992981,260.22271729,89.343566895,146.05966187,68.099601746,78.896934509,43.001750946,61.942085266,38.206386566,49.944816589,29.980632782,43.214641571,43.095092773,37.124263763,30.580734253,37.634620667,33.36139679,41.085453033,45.828296661,35.60125351,-185.960495,149.65682983,-1.5388717651,45.347141266,1.3625423908,20.982309341,-1.0281994343,9.4828367233,-2.1632828712,7.3235702515,-7.1870627403,2.5341806412,-2.9403047562,-0.72948604822,-1.472201705,1.2827670574,-1.8976033926,-2.1796524525,-0.054536230862,-2.6639699936,-175.12823486,150.5640564,-3.5496823788,45.604114532,1.0509294271,22.279905319,-0.29456168413,9.9980268478,-1.1503726244,6.7154974937,-6.1163825989,2.2125270367,-3.7171144485,-0.55990451574,-1.3901420832,1.1450687647,-1.8992372751,-2.0125169754,-0.43233677745,-2.4238781929,-523.70446777,-7.4841942787,-96.942169189,-37.58039856,-66.894798279,-56.107021332,-47.81161499,-44.188610077,-43.908748627,-42.528053284,-49.196895599,-33.831890106,-39.003749847,-37.394836426,-36.613437653,-31.062707901,-33.534431458,-38.953617096,-25.824573517,-40.677894592,-1.1161609888,-0.47262233496,0.2652207911,0.11647792906,-0.12216283381,-0.49987950921,-0.18130473793,-0.15700949728,-0.32624307275,0.18798275292,-0.32866084576,0.074577055871,0.60938805342,-0.15844348073,-0.16441959143,0.043684478849,0.045139748603,-0.1697049737,0.51917970181,-0.085228428245,75.02066803,42.132995605,29.017381668,25.09472847,17.622198105,16.006507874,12.085328102,12.411025047,11.220287323,10.184771538,10.740251541,9.2585630417,10.040677071,8.289557457,7.7118678093,7.4253907204,7.2715783119,6.8064885139,6.7171964645,7.1053915024
686,21,Hip-Hop,5.4444622993,4.809305191,0.42824086547,-0.19111593068,-0.30044654012,-0.21263322234,0.087480194867,-0.13144934177,0.15487492085,0.93709182739,0.20187269151,0.017863120884,0.17726124823,0.24223938584,0.82078289986,0.083647318184,0.072340227664,0.36419251561,0.56188625097,0.57782810926,-11.887104988,200.33807373,54.684841156,98.616340637,42.318099976,63.228801727,27.700727463,57.538684845,28.512622833,41.61536026,24.880645752,35.051662445,32.428123474,38.282245636,39.91840744,26.536542892,26.094518661,34.211029053,35.32427597,27.209596634,-166.82519531,130.2064209,-18.067890167,42.672336578,-3.9122025967,10.273085594,-10.788655281,7.879442215,-10.929003716,1.4054044485,-14.577075005,-2.864875555,-6.2639551163,-0.81434553862,-2.3184103966,-4.608124733,-1.4109129906,-3.077403307,1.52617383,-3.6923551559,-150.53507996,133.24989319,-19.120010376,43.449645996,-3.8944382668,11.367759705,-10.695374489,7.4860796928,-11.147247314,1.6584538221,-14.969542503,-3.3753345013,-6.2437825203,-0.75386375189,-2.245408535,-4.919754982,-1.5295915604,-3.2648940086,1.1928188801,-3.7450966835,-503.15447998,-2.3980817332E-14,-91.246696472,-15.804719925,-61.401268005,-50.340351105,-62.706302643,-45.23878479,-54.546325684,-48.949653625,-52.722999573,-38.835201263,-35.932453156,-38.784893036,-30.506521225,-30.187578201,-34.376647949,-30.127164841,-25.639041901,-36.79699707,-2.0091152191,-1.5169377327,0.40373593569,-0.11965761334,-0.027218936011,-0.24526022375,-0.19508126378,0.079946503043,-0.031147137284,-0.4259608984,0.09564332664,0.30303969979,0.096070729196,0.12304947525,0.27041080594,0.20849438012,0.12366133928,0.22508560121,0.22552543879,-0.02865947783,77.54650116,29.872758865,20.304719925,18.078622818,15.222884178,15.74822998,11.458446503,12.777894974,10.195102692,11.050506592,10.201374054,9.622502327,8.7273769379,8.2302045822,8.5474557877,8.0576095581,7.6228699684,7.627846241,7.341407299,8.0177316666
688,21,Hip-Hop,1.1403467655,1.3322435617,-0.30024632812,0.30079543591,-0.26120200753,0.18691959977,0.34281113744,0.17062044144,-0.074213467538,0.22647497058,0.17099492252,0.49567681551,0.83939856291,0.20584759116,0.030232256278,0.33097842336,0.7300940156,0.16738761961,0.20771509409,0.27314123511,-52.015693665,236.90031433,110.3336792,144.07427979,86.725624084,86.686149597,49.485343933,62.142963409,54.382995605,46.724842072,38.872848511,48.859584808,50.542057037,38.35125351,29.809276581,38.873397827,39.002155304,28.371999741,35.170211792,36.060352325,-226.94120789,155.71168518,18.779094696,52.28358078,23.303308487,32.070789337,5.2984490395,12.809649467,9.376042366,8.5610237122,-5.0246248245,7.2539329529,1.024135232,-3.4087581635,-1.3454333544,-0.86692529917,-2.8569543362,-5.1597046852,1.299908042,-1.2057043314,-220.89022827,163.1139679,18.337661743,49.552223206,25.314805984,33.115592957,6.5402369499,13.499768257,8.7217578888,8.7261095047,-3.8841340542,7.1245393753,0.1503777504,-2.8701171875,-1.2534710169,-1.0648880005,-3.1332573891,-5.1889820099,0.68835747242,-1.0984194279,-516.86627197,-6.3679385185,-73.587860107,-45.894710541,-54.166564941,-41.160327911,-58.248344421,-41.915790558,-29.683813095,-38.400524139,-57.468822479,-36.227977753,-39.140281677,-42.640132904,-38.856834412,-31.283296585,-37.787502289,-33.030406952,-24.746587753,-38.665966034,-0.63061088324,-1.125639081,0.15558204055,0.41837015748,-0.29440966249,-0.42927137017,-0.49917477369,-0.24407452345,0.18281473219,-0.14217834175,-0.33646315336,0.030556187034,0.60686904192,-0.067900694907,-0.076606675982,0.19530110061,0.24075908959,0.067061312497,0.37930357456,-0.1080499813,63.813343048,40.273147583,29.384529114,26.178609848,21.225942612,18.196395874,15.048266411,13.461657524,11.563426971,10.81010437,13.27926445,10.750979424,10.837952614,10.871733665,9.1132450104,8.9159812927,8.3794288635,7.5135207176,7.7958388329,8.587061882
991,12,Rock,7.6448149681,4.2403688431,6.9668126106,2.0322186947,0.81350487471,0.7134552002,0.4559135139,0.75239288807,0.1661298424,0.26123997569,0.21670602262,0.11458711326,0.08522567898,0.2814745605,0.9998576045,1.6144361496,0.39170199633,0.44386336207,0.31634300947,0.27470466495,-1.4800832272,228.03027344,39.191356659,88.273101807,70.244476318,55.530235291,40.163551331,51.896785736,35.491508484,44.138500214,21.115428925,33.945755005,28.917722702,35.585914612,32.372486115,35.160144806,29.245540619,22.44461441,31.348258972,20.492738724,-113.52258301,143.31680298,-56.876029968,52.391838074,3.6406338215,13.16242218,-12.667765617,21.802740097,3.9565942287,15.773945808,-10.133408546,10.151062012,5.4465484619,6.3998451233,-0.16452151537,2.069817543,5.2325849533,-5.2009348869,8.1347751617,-4.6666030884,-88.192222595,146.04963684,-59.723827362,54.729946136,2.5429332256,13.66605854,-14.679801941,22.387968063,3.9341244698,16.098562241,-10.93959713,10.26788044,5.2501087189,6.56127882,-0.30884182453,1.6909195185,5.2813549042,-5.5290579796,8.1582775116,-4.9697084427,-539.56304932,0,-131.80012512,-21.342330933,-36.861995697,-37.956111908,-41.717891693,-20.013830185,-31.173816681,-18.62951088,-33.322174072,-18.879350662,-16.485919952,-25.166172028,-24.75412941,-17.514896393,-21.883832932,-29.40322113,-14.892491341,-26.932004929,-2.5778567791,-1.2476122379,2.0546357632,-1.1497652531,0.66015195847,-0.35724645853,0.76893699169,-0.42787146568,0.023288220167,-0.22386914492,0.50407773256,-0.10272020102,0.15295621753,-0.13419805467,0.32546183467,0.61200803518,-0.10492065549,0.37808969617,-0.018614679575,0.32868731022,86.834281921,27.049604416,17.27299881,14.530574799,13.070043564,11.154921532,11.094247818,7.618935585,8.4296913147,8.2199220657,7.9879069328,6.4468812943,5.820189476,6.3136649132,6.5244574547,5.9135122299,6.2263450623,6.4698724747,5.438246727,6.1255125999
992,12,Rock,0.0020827392582,0.93234330416,0.19288997352,0.28923168778,-0.28337612748,0.33733165264,-0.50339484215,1.2228988409,-0.54919719696,-0.095718763769,-0.11833163351,0.29337486625,0.25194701552,0.40116545558,0.26105925441,-0.11506237835,0.12037260085,-0.27266472578,0.23033972085,-0.23781268299,0.86817264557,200.96792603,60.849941254,107.27861786,77.531761169,57.299877167,31.277687073,62.339366913,32.80947876,41.308231354,29.3051548,34.975700378,25.766798019,28.038955688,29.815999985,17.152404785,27.015155792,11.612545013,22.220870972,14.741118431,-162.51858521,105.15840912,-46.892169952,55.138885498,21.41191864,24.330089569,-3.3780958652,25.781503677,1.9880315065,15.068775177,-0.037337563932,4.5993518829,4.4428009987,1.9966099262,4.2137079239,-1.1094530821,4.4577040672,-6.9928069115,3.0840787888,-4.852312088,-105.19348907,112.13459015,-61.117984772,54.499668121,18.662666321,25.121236801,-4.9555058479,26.117546082,0.96329426765,14.969750404,-0.019759034738,4.7001848221,4.4105181694,2.0649650097,4.029718399,-0.93555337191,4.749399662,-7.1829166412,3.0648260117,-4.8659305573,-491.43164062,-4.4408920985E-14,-119.96924591,-9.4093284607,-32.03937149,-19.07849884,-38.915218353,-5.5436215401,-27.603059769,-9.410941124,-24.683448792,-19.203128815,-18.056259155,-27.527099609,-18.563970566,-21.726985931,-18.527965546,-27.935142517,-18.046697617,-26.34072876,-1.2312214375,-0.94147598743,1.1932160854,-0.30536139011,0.38209331036,-0.38626259565,0.26650327444,-0.46301776171,0.22564776242,0.030069705099,0.036694716662,-0.078706018627,0.037935547531,-0.016339758411,0.17245055735,-0.13596768677,-0.24009083211,0.050334531814,-0.025449164212,-0.071786276996,135.90235901,33.850048065,38.203731537,18.21033287,18.016592026,10.035123825,11.092549324,7.7848305702,9.5532360077,7.2837853432,6.7980480194,5.8717632294,5.407515049,5.9953613281,5.9038257599,5.4674825668,5.688337326,5.5107192993,5.255502224,5.60379076
993,12,Rock,14.415920258,5.2852878571,-0.33722662926,6.0452170372,-0.090091325343,0.6631039381,-0.077248968184,0.1304808408,1.6483131647,1.4727404118,0.078070707619,0.16490632296,0.082583539188,0.1561653465,-0.071013346314,-0.10642383248,0.037642445415,-0.010125891306,0.054091092199,0.083546377718,-1.4411457777,169.92488098,16.49323082,115.00868225,68.480560303,53.457206726,21.179162979,52.445724487,40.833122253,69.815406799,19.070648193,37.466579437,25.213626862,34.924598694,32.122062683,32.450538635,47.057109833,23.586608887,26.22784996,22.91147995,-106.65434265,106.19780731,-41.962120056,72.642173767,16.426296234,25.055772781,-11.767045975,13.026357651,-7.7723555565,22.222364426,-8.5645799637,10.960863113,1.200424552,10.905937195,7.3320622444,6.8427252769,10.235449791,-5.4322552681,4.770128727,-6.1291642189,-101.21873474,106.92425537,-42.367664337,74.97618866,16.565473557,26.242500305,-11.492162704,11.961010933,-9.4307661057,21.396463394,-8.5803604126,11.015451431,1.4485763311,11.124437332,7.3653645515,6.9692697525,10.029120445,-5.3807377815,4.8094573021,-6.2476239204,-495.40982056,-66.916999817,-102.15585327,-12.215006828,-35.089931488,-25.758388519,-47.076946259,-20.107660294,-36.116172791,-5.4111738205,-53.900882721,-18.656908035,-28.937299728,-15.39940834,-16.434005737,-22.486318588,-11.669584274,-29.159996033,-17.681390762,-28.505338669,-2.9385890961,-1.275857687,0.033642724156,-1.8793789148,0.0045553995296,-0.69802266359,-0.083922825754,0.41276785731,1.1016013622,0.69397050142,0.048257723451,-0.063831575215,-0.23531347513,-0.17491477728,-0.0025411045644,-0.057074416429,0.24316507578,0.031667400151,-0.079715840518,0.1423689127,63.303924561,23.514965057,18.412445068,17.380462646,15.683347702,10.680012703,9.4661188126,10.463425636,10.690587044,9.3337078094,7.8193850517,7.2501478195,7.5630874634,7.2966532707,6.9313745499,7.7926721573,7.7218136787,6.8154354095,6.0432143211,6.3811635971
1042,3,Blues,3.7983994484,3.6380882263,0.81508094072,0.31283167005,0.33325153589,0.29326301813,0.21486762166,1.9491360188,0.72145885229,0.53930413723,1.0303103924,0.41955035925,0.73870205879,0.77454131842,1.0403066874,1.6652692556,1.4536808729,0.71564739943,1.3649361134,1.3904178143,64.54737854,230.80543518,60.939720154,103.81235504,74.678359985,81.68939209,46.677246094,40.214111328,45.513538361,46.550647736,40.317405701,34.840370178,37.334278107,39.930545807,36.440010071,41.245620728,43.508693695,31.260345459,30.124307632,35.464317322,-110.76135254,147.47918701,-41.147731781,38.571681976,12.601065636,23.53204155,8.5598144531,9.0408773422,4.0292983055,8.0114879608,2.9599850178,3.1149568558,0.56820207834,4.0494165421,-1.824775219,-1.3991656303,-0.81302565336,-2.8878214359,-3.2794325352,-4.1634287834,-100.26530457,153.21356201,-43.760288239,38.512828827,13.30301857,22.289970398,8.9056768417,10.352342606,4.5018372536,7.9598908424,3.0406711102,2.6455380917,0.71570026875,3.5186076164,-1.8267163038,-1.7896161079,-0.41615408659,-2.7767088413,-2.836864233,-4.3139810562,-460.07830811,-2.842170943E-14,-100.11467743,-24.444244385,-56.326171875,-18.689409256,-35.250091553,-56.284706116,-35.869438171,-24.229255676,-40.621833801,-20.940168381,-36.112365723,-19.911085129,-36.645713806,-34.846389771,-34.462738037,-34.229660034,-45.813659668,-30.943134308,-1.4612567425,-1.5179547071,0.78591394424,0.0070894141681,-0.28710994124,0.54293036461,-0.211915344,-0.93485337496,-0.33064904809,0.11317334324,-0.17127081752,0.31178089976,-0.10897197574,0.46339207888,0.17617277801,0.58666712046,-0.085228599608,0.090629383922,-0.2526627779,0.42506456375,90.117286682,37.709037781,22.202165604,17.218263626,16.360771179,13.431108475,9.9471330643,10.407954216,9.412358284,7.4274830818,7.6951694489,7.1859436035,7.9149971008,7.006131649,7.0479240417,7.7673144341,6.8680415154,6.6879000664,7.8338198662,7.2763223648
1043,3,Blues,4.395357132,1.1635680199,1.1415535212,-0.17857474089,-0.061187643558,0.72166132927,-0.029114380479,2.4858858585,-0.083327569067,0.42305850983,0.67813301086,0.92585146427,0.33256906271,0.34820818901,0.25297388434,0.61471605301,0.90875375271,0.80391007662,0.93190693855,0.57647800446,80.991111755,222.47355652,71.146324158,118.98803711,58.384857178,67.549377441,31.486347198,39.925201416,34.331558228,48.379970551,31.075914383,36.717636108,44.271987915,39.003185272,29.542348862,41.745903015,54.5871315,46.291023254,45.726142883,42.7241745,-101.61706543,139.76245117,-45.222496033,42.655693054,-4.9921951294,11.046076775,-3.923869133,6.4433455467,-5.3296041489,7.3221769333,-3.6939446926,-2.1115870476,-0.907294631,3.3163330555,-4.3366503716,-0.21848465502,3.7550706863,-0.97763705254,2.0975606441,-2.3820414543,-83.673339844,149.70797729,-49.874904633,43.526252747,-5.7051682472,10.39812851,-3.1676695347,7.3198361397,-5.0658092499,7.0425133705,-2.8823726177,-1.9951432943,-0.9233315587,3.2798185349,-4.4033746719,-0.89693510532,3.3647735119,-1.5581389666,1.5666840076,-2.3611254692,-509.86355591,-21.228626251,-105.20510101,-24.523620605,-72.276756287,-32.601341248,-50.699462891,-59.682945251,-41.342536926,-24.504209518,-64.054428101,-49.706665039,-32.451126099,-28.274045944,-39.191699982,-33.041309357,-32.517726898,-33.929790497,-38.598205566,-41.070823669,-1.6608524323,-1.1350034475,0.93193310499,-0.11513328552,0.16819605231,0.44425302744,-0.3119071126,-0.94249254465,-0.047273412347,0.23033818603,-0.44291934371,-0.085302047431,0.18516124785,0.0087384525687,0.057713650167,0.52711141109,0.38299646974,0.5001527667,0.36896815896,0.13058930635,92.913208008,41.249023438,25.981296539,19.67829895,18.185726166,12.281105995,11.847127914,10.754156113,9.9672679901,8.104388237,9.6527500153,8.2345790863,8.5349874496,7.4248075485,7.6129407883,8.7916955948,8.6073465347,9.2467813492,8.1904191971,9.1278858185
1044,3,Blues,10.113736153,1.3668707609,0.43339830637,1.6892521381,0.040286138654,0.20240052044,-0.29632762074,2.6386432648,-0.31351849437,0.24069067836,-0.12180483341,0.25634139776,-0.12542943656,0.3293415308,0.35491424799,0.17771975696,0.67493474483,0.42096191645,0.29993712902,0.56053370237,2.3580434322,192.52256775,44.356719971,142.08659363,65.045791626,76.356658936,41.961063385,65.589874268,45.425510406,51.081390381,40.871109009,41.307327271,35.416538239,40.136253357,26.376354218,32.777244568,43.70539093,31.272920609,39.431278229,37.232048035,-109.77626038,121.19533539,-38.684951782,63.605407715,1.7901699543,21.662261963,-1.0883891582,19.290498734,0.5869204998,13.266352654,-0.20184901357,6.8267688751,2.3201768398,7.5843024254,-3.3743302822,-0.24170210958,2.047164917,-3.7626113892,3.8633663654,-2.1100316048,-93.119171143,130.83891296,-41.514228821,64.683418274,0.37159955502,19.798339844,-0.47520858049,19.94836235,1.8163810968,13.35588932,0.68156099319,6.7957186699,2.567381382,7.6251764297,-3.1510446072,-0.19846753776,2.1603810787,-3.7466001511,3.530652523,-2.5440700054,-514.00952148,-39.317176819,-106.10227203,-11.183017731,-59.025108337,-17.399028778,-51.137580872,-53.754039764,-47.916397095,-19.933830261,-48.603385925,-35.485645294,-32.136005402,-28.126737595,-37.553817749,-32.889087677,-37.528739929,-35.126506805,-30.622972488,-34.59362793,-2.4007704258,-1.1846338511,0.66301965714,-0.55524867773,0.25639769435,0.55306923389,-0.20445014536,-0.72509527206,-0.30242413282,0.068612702191,-0.21460334957,-0.08875477314,-0.10886084288,0.011220521294,-0.18939039111,0.062110677361,-0.15665949881,0.03230015561,0.12665557861,0.34100732207,70.896995544,38.336399078,20.67757225,16.984365463,16.448972702,13.015095711,12.626438141,11.310050964,12.369165421,8.3093309402,11.080563545,8.9511127472,8.9763402939,7.6531448364,7.592110157,7.7032675743,7.3731150627,7.6082320213,8.0154781342,7.9216217995
